playerID,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_CG,PI_SV,PI_H,PI_HR,PI_BB,PI_SO,PI_AVG_ERA,PI_R,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,A_G_ALL,A_GP,inducted
olearch01,317,731,104,220,74,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,726,19380,2764,318,253,NULL,958,0,N
paskedo01,868,1613,279,577,293,43,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,344,9225,257,136,59,NULL,1717,0,N
oneilst01,448,1259,248,537,30,23,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1698,217,194,NULL,1590,0,N
pennohe01,108,232,33,103,1,0,0,240,162,247,32,3900,128,916,1227,4.056086956521739,1692,0,0,824,26,45,NULL,621,617,Y
perduhu01,20,42,1,10,0,0,0,51,64,64,7,1037,43,199,317,4.148333333333333,503,0,0,175,15,5,NULL,161,161,N
phillde01,96,185,23,90,4,0,0,189,109,242,12,2518,41,363,929,3.583076923076923,1071,123,7872,624,34,17,NULL,378,373,N
planked01,130,331,39,122,13,1,0,326,194,410,23,3958,42,1072,2246,2.341176470588235,1563,242,8751,1108,40,37,NULL,629,623,Y
raymobu01,12,42,4,14,1,0,0,45,57,57,2,724,15,282,401,2.7266666666666666,360,86,2319,279,20,8,NULL,135,135,N
quinnja01,90,248,38,113,5,0,0,247,218,243,57,4238,102,860,1329,3.3770833333333328,1835,42,1065,1240,45,40,NULL,771,756,N
peckiro01,1006,1876,256,740,205,70,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,354,6338,554,952,NULL,2012,0,N
pippwa01,974,1941,311,998,125,60,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1152,168,1290,NULL,1872,0,N
rixeyep01,95,291,33,111,2,2,0,266,251,290,14,4633,92,1082,1350,3.237619047619048,1986,0,0,1195,30,56,NULL,694,692,Y
ruthba01,2174,2873,506,2217,123,117,0,94,46,107,4,974,10,441,488,3.6799999999999997,398,0,0,569,179,86,2,2504,163,Y
ruckena01,44,157,10,44,2,0,0,134,134,186,14,2089,41,701,1217,2.4250000000000003,822,139,3711,625,24,18,NULL,336,336,N
rudoldi01,46,131,14,56,9,1,0,121,108,172,8,1971,35,402,786,3.6361538461538463,778,1,36,624,22,19,NULL,284,279,N
schaege01,496,972,117,309,201,1,0,0,0,0,0,3,1,0,0,27,2,710,21000,2327,285,316,NULL,1155,2,N
roushed01,1099,2376,339,981,268,92,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,230,140,49,NULL,1967,0,Y
rickebr01,38,82,8,39,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,2403,75,31,7,NULL,120,0,Y
roberda01,366,812,117,364,94,57,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,70,63,14,NULL,805,0,N
schalra01,579,1345,199,594,177,69,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1811,175,226,NULL,1763,0,Y
scottev01,552,1455,208,551,69,60,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5060,306,711,NULL,1655,0,N
schulfr01,906,1766,288,792,233,17,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,768,20598,194,103,41,NULL,1807,0,N
schanwa01,769,1506,264,710,121,49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1565,271,163,NULL,1841,0,N
speaktr01,1882,3514,792,1529,432,129,0,0,0,0,0,2,0,0,0,9,1,317,8511,462,224,159,NULL,2792,1,Y
smithsh01,59,165,24,60,4,3,0,114,118,142,21,2234,57,440,428,7.022,964,0,0,686,33,27,NULL,381,373,N
severha01,408,1245,204,539,35,19,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1115,133,102,NULL,1392,0,N
stahlja01,405,894,149,437,178,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,838,22710,507,169,332,NULL,982,0,N
southbi01,661,1296,173,561,138,85,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,131,93,33,NULL,1192,0,Y
stengca01,575,1219,182,535,131,43,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,147,87,35,NULL,1277,0,Y
toneyfr01,40,118,12,47,3,1,0,139,102,158,12,2037,59,583,718,3.1100000000000003,835,0,0,555,26,14,NULL,336,336,N
sullibi03,363,777,119,378,98,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,685,25026,1322,151,117,NULL,1148,0,N
streega01,98,312,44,105,17,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,375,9720,744,83,55,NULL,505,0,N
thomair01,124,327,46,155,20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239,6465,578,83,43,NULL,487,0,N
sweenbi02,442,1004,153,389,172,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,454,12132,2791,349,341,NULL,1043,0,N
tinkejo01,774,1690,263,783,336,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,980,33222,5951,648,674,NULL,1809,0,Y
turnete01,699,1499,207,528,256,24,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800,21477,4473,306,446,NULL,1659,0,N
veachbo01,953,2063,393,1166,195,84,0,0,0,0,1,2,0,2,0,4.5,1,0,0,207,150,42,NULL,1823,1,N
walshed01,93,210,38,68,14,0,0,195,126,250,35,2346,23,617,1736,2.1178571428571424,873,213,6147,1208,57,32,NULL,462,431,Y
woodjo02,266,553,118,325,23,3,0,117,57,121,11,1138,10,421,989,3.8663636363636367,497,38,1143,518,56,30,NULL,702,225,N
wheatza01,1289,2884,476,1248,205,49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,182,4911,232,183,54,NULL,2410,0,Y
willicy01,1024,1981,306,1005,115,82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,226,123,40,NULL,2003,0,N
wambsbi01,710,1359,215,520,140,74,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4269,375,684,NULL,1494,0,N
yerkest02,307,676,124,254,54,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,1884,170,216,NULL,713,0,N
allenjo02,82,124,12,64,1,0,0,142,75,109,18,1849,104,738,1070,3.765333333333333,924,0,0,366,21,24,1,365,352,N
averiea01,1224,2019,401,1164,70,57,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,115,126,29,6,1669,0,Y
applilu01,1319,2749,440,1116,179,108,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,7543,672,1475,7,2422,0,Y
adamssp01,844,1588,249,394,154,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3748,230,597,NULL,1424,0,N
bartedi01,1130,2165,442,710,109,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,6348,512,1183,2,2016,0,N
bentola01,54,122,12,42,1,0,0,127,128,122,22,2559,109,691,670,4.604666666666666,1190,0,0,469,22,33,NULL,462,455,N
bridgto01,83,181,27,72,0,0,0,194,138,200,10,2675,181,1192,1674,3.720625,1321,0,0,469,24,23,6,424,424,N
bigbeca01,629,1205,139,324,182,68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,241,97,47,NULL,1148,0,N
berrych02,196,539,88,256,13,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,406,44,48,NULL,709,0,N
bishoma01,966,1216,236,379,43,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3863,164,651,NULL,1340,0,N
bergewa01,809,1550,299,898,36,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,91,91,28,4,1350,0,N
bergmo01,150,441,71,206,11,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,553,67,90,NULL,663,0,N
bladera01,467,726,133,340,33,22,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,90,59,13,NULL,767,0,N
boleyjo01,203,478,88,227,15,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1331,102,245,NULL,540,0,N
bottoji01,1177,2313,465,1422,58,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,815,223,1562,NULL,1991,0,Y
bluegos01,883,1751,276,848,140,87,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3926,250,448,1,1867,0,N
bluelu01,1151,1696,319,695,151,85,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1017,193,1187,NULL,1615,0,N
cadorle01,28,92,10,45,2,2,0,68,72,83,3,1273,44,289,445,4.8136363636363635,525,0,0,292,15,12,NULL,193,192,N
bushgu01,57,143,12,52,3,0,0,176,136,151,34,2950,152,859,850,4.011666666666667,1369,0,0,643,21,38,NULL,544,542,N
chapmbe01,1144,1958,407,977,287,135,0,8,6,8,0,147,7,71,65,4.16,77,0,0,512,174,84,4,1717,25,N
camildo01,936,1482,261,950,60,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,957,141,1189,2,1489,0,N
cavarph01,990,1977,347,920,65,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,1109,844,149,1022,4,2030,0,N
cochrmi01,1041,1652,333,832,64,46,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,840,111,104,2,1482,0,Y
cissebi01,516,990,173,423,113,63,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2948,272,535,NULL,956,0,N
deandi01,76,161,23,76,5,0,0,150,83,154,30,1919,95,453,1163,3.936666666666667,774,0,0,283,15,15,4,325,317,Y
cramedo01,1357,2705,396,842,62,73,0,0,0,0,0,3,0,3,1,4.5,2,0,0,174,118,38,5,2238,1,N
crowdal01,66,164,18,59,0,1,0,167,115,150,22,2453,136,800,799,4.585,1204,0,0,387,7,22,1,403,402,N
daviscu01,70,165,17,81,1,0,0,158,131,141,33,2459,142,479,684,4.25,1033,0,0,616,21,39,2,449,429,N
derripa01,70,220,30,102,0,0,0,223,212,251,29,3912,158,761,1507,3.5312500000000004,1652,0,0,656,26,30,6,579,579,N
combsea01,1186,1866,309,632,96,71,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,69,95,23,NULL,1456,0,Y
conlajo01,55,96,18,31,5,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,8,9,2,NULL,128,0,Y
cronijo01,1233,2285,515,1424,87,71,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,6052,510,1241,7,2124,0,Y
cuyleki01,1305,2299,394,1065,328,27,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,191,121,44,1,1879,0,Y
davissp01,388,1312,244,647,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,688,84,101,NULL,1458,0,N
crosefr01,1006,1541,260,649,113,62,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4696,421,968,2,1683,0,N
critzhu01,832,1591,195,531,97,24,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5145,233,962,NULL,1478,0,N
cuccito01,730,1729,334,884,42,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4737,264,899,3,1704,0,N
danniha01,363,847,162,397,13,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,455,57,64,4,890,0,N
dickebi01,930,1969,343,1209,37,29,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,954,108,137,11,1789,0,Y
ehmkeho01,71,210,38,73,5,1,0,166,166,199,14,2873,103,1042,1030,4.305625,1425,0,0,853,44,35,NULL,429,427,N
dyered01,31,35,7,13,3,1,0,15,15,10,3,316,11,96,63,7.478333333333334,164,0,0,69,7,2,NULL,129,69,N
dykesji01,1108,2256,453,1071,70,55,0,0,0,0,1,2,0,1,0,4.5,1,0,0,5139,429,731,2,2283,2,N
earnsge01,61,162,29,70,1,0,0,127,93,115,12,1981,142,809,1002,5.028181818181817,1063,0,0,371,30,17,NULL,319,319,N
ellioju01,26,68,11,37,0,0,0,63,74,51,12,1338,70,414,453,7.521818181818182,687,0,0,160,16,10,NULL,253,252,N
fitzsfr01,112,231,35,103,0,0,0,217,146,186,13,3335,186,846,870,4.156499999999999,1505,0,0,942,28,79,NULL,513,513,N
ferrewe01,175,329,57,208,2,0,0,193,128,227,13,2845,132,1040,985,5.9552941176470595,1382,0,0,533,17,31,2,548,374,N
duganjo01,665,1516,277,571,37,28,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3007,276,338,NULL,1448,0,N
durocle01,575,1320,210,567,31,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4680,325,941,3,1637,0,Y
ensje01,25,54,8,24,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,85,9,13,NULL,67,0,N
ferreri01,687,1692,324,734,29,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1127,135,139,8,1884,0,Y
foxxji01,1751,2646,458,1922,87,72,0,1,0,0,0,13,0,14,11,0.795,4,0,0,1562,192,1553,9,2317,10,Y
fonsele01,518,1075,203,485,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,109,507,NULL,937,1,N
gelbech01,398,766,169,350,34,0,0,0,0,0,0,5,2,3,1,9,4,0,0,2408,201,453,NULL,876,2,N
gomezle01,59,133,11,58,1,1,0,189,102,173,9,2290,138,1095,1468,3.9285714285714284,1091,0,0,393,20,20,7,368,368,Y
gehrilo01,1888,2721,534,1995,102,101,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1087,196,1575,7,2164,0,Y
friscfr01,1532,2880,466,1244,419,74,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,7170,371,1174,3,2311,0,Y
gehrich01,1774,2839,574,1427,181,89,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,7091,310,1447,6,2323,0,Y
galanau01,1004,1706,336,830,123,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,419,97,120,3,1742,0,N
greenha01,1051,1628,379,1276,58,26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,741,122,974,5,1394,0,Y
gosligo01,1483,2735,500,1609,175,89,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,225,210,47,1,2287,0,Y
grantge01,912,1508,292,712,132,53,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2977,314,886,NULL,1445,0,N
grovele01,119,202,27,121,1,1,0,300,141,298,55,3849,162,1187,2266,3.2641176470588236,1594,0,0,722,38,26,6,619,616,Y
grimebu01,157,380,62,168,15,4,0,270,212,314,18,4412,148,1295,1512,3.9530434782608683,2048,0,0,1252,71,74,NULL,632,616,Y
haineje01,76,209,23,79,2,0,0,210,158,208,10,3460,165,871,981,3.6394736842105266,1556,0,0,651,27,32,NULL,560,555,Y
hallabi01,43,90,14,32,1,0,0,102,94,90,8,1838,71,779,856,4.313846153846153,915,0,0,330,32,19,1,328,324,N
hardeme01,89,199,38,93,2,0,0,223,186,181,23,3706,161,1118,1160,4.0625,1714,0,0,734,45,38,4,584,582,N
grimmch01,908,2299,394,1078,57,44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1217,163,1733,NULL,2166,0,N
hackst01,1239,2193,363,642,165,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3527,251,298,5,1938,0,N
hafeych01,777,1466,341,833,70,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,106,80,23,1,1283,0,Y
haasmu01,706,1257,254,496,12,16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,92,52,51,NULL,1168,0,N
hartnga01,867,1912,396,1179,28,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1270,143,188,6,1991,0,Y
harribu01,722,1297,224,506,167,91,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3844,264,801,NULL,1262,0,Y
hermaba01,882,1818,399,997,94,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,248,137,159,NULL,1553,0,N
hermabi01,1163,2345,486,839,67,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5823,365,1202,10,1922,0,Y
higgipi01,930,1941,374,1075,61,59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3259,356,288,3,1802,0,N
hoytwa01,96,255,26,100,0,1,0,237,182,226,52,4037,154,1003,1206,3.770400000000001,1780,0,0,842,35,41,NULL,674,674,Y
hubbeca01,95,246,30,101,1,0,0,253,154,260,33,3461,227,725,1677,3.1362499999999995,1380,0,0,824,33,55,9,535,535,Y
hornsro01,1579,2930,541,1584,135,64,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,6842,500,1127,NULL,2259,0,Y
jackstr01,833,1768,291,929,71,13,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5178,423,857,1,1657,0,Y
johnsbo01,1239,2051,396,1283,96,64,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,352,163,102,8,1863,0,N
judgejo01,1184,2352,433,1034,213,92,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1301,142,1500,NULL,2173,0,N
jurgebi01,721,1613,245,656,36,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5446,333,982,3,1816,0,N
kammwi01,802,1643,348,826,126,84,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3345,185,299,NULL,1693,0,N
kerrdi01,40,60,8,21,4,2,0,53,34,54,6,876,24,250,235,4.029999999999999,399,0,0,239,13,9,NULL,143,140,N
kellyge01,819,1778,337,1020,65,43,0,1,0,0,0,4,0,1,2,0,0,0,0,1376,152,1197,NULL,1623,1,Y
kremera01,57,122,30,69,0,0,0,143,85,134,10,2108,122,483,516,4.385,950,0,0,331,10,12,NULL,309,308,N
kressre01,691,1454,298,799,47,56,0,0,0,0,0,13,1,6,6,12.49,14,0,0,2945,343,748,NULL,1392,4,N
leonadu02,53,177,18,69,1,0,0,191,181,192,44,3304,158,737,1170,3.3175,1432,0,0,719,32,41,5,640,640,N
kleinch01,1168,2076,398,1201,79,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,194,135,39,2,1753,0,Y
lazzeto01,986,1840,334,1191,148,79,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4944,314,873,1,1740,0,Y
kuheljo01,1236,2212,412,1049,178,90,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1163,173,1769,NULL,2104,0,N
leachfr01,543,1147,196,509,32,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,94,52,51,NULL,991,0,N
lyonste01,162,364,49,149,0,1,0,260,230,356,23,4489,223,1121,1073,3.7552380952380946,2056,0,0,943,51,57,1,704,594,Y
lucasre01,155,404,61,190,2,0,0,157,135,204,7,2736,136,455,602,3.555333333333334,1198,0,0,550,16,39,NULL,908,396,N
marbefi01,60,128,21,65,2,1,0,148,88,86,101,2049,96,686,822,3.4306666666666663,971,0,0,370,17,29,NULL,551,551,N
martipe01,754,1227,270,501,146,0,0,0,0,0,0,2,0,2,0,2.25,1,0,0,775,124,58,4,1189,2,N
maysca01,113,291,32,110,1,1,0,207,126,231,31,2912,73,734,862,3.1425000000000005,1211,0,0,1138,44,56,NULL,502,490,N
lindsfr01,895,1747,301,779,84,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1628,136,150,NULL,1439,0,Y
manushe01,1287,2524,491,1183,114,58,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,105,83,26,1,2009,0,Y
lopezal01,613,1547,206,652,46,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1126,123,140,2,1950,0,Y
lombaer01,601,1792,277,990,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,845,143,107,8,1852,0,Y
mancugu01,386,1194,197,543,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,803,148,100,2,1460,0,N
meadole01,80,201,21,75,0,1,0,188,180,219,7,3280,84,956,1063,4.76235294117647,1491,0,0,850,52,39,NULL,499,490,N
medwijo01,1198,2471,540,1383,42,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,143,86,36,10,1984,0,Y
mcmanma01,1008,1926,401,999,126,91,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4512,315,774,NULL,1831,0,N
meusebo01,826,1693,368,1068,142,102,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,274,129,44,NULL,1407,0,N
milleha01,164,387,65,205,10,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,34,24,8,NULL,349,0,N
moorejo02,809,1615,258,513,46,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,116,68,17,6,1335,0,N
mostijo01,618,1054,209,376,176,105,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,137,85,31,NULL,972,0,N
millebi02,946,1934,389,992,127,82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,140,107,45,NULL,1821,0,N
nehfar01,90,192,29,76,7,3,0,184,120,182,13,2715,107,640,844,3.6416666666666666,1164,0,0,749,22,48,NULL,464,451,N
mungova01,56,174,24,74,1,0,0,120,115,123,16,1957,89,868,1242,3.5664285714285717,957,0,0,448,23,22,5,410,364,N
newsobo01,86,253,28,102,1,1,0,211,222,246,21,3769,206,1732,2082,4.087241379310345,1908,0,0,534,28,32,4,609,600,N
odoulle01,624,1140,175,542,36,0,0,1,1,0,0,104,2,49,19,4.33,71,0,0,61,62,6,1,970,34,N
pearsmo01,58,117,24,62,2,0,0,100,61,94,4,1392,82,740,703,4.609,721,0,0,285,10,33,2,225,224,N
myerbu01,1174,2131,353,850,156,109,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5152,312,1134,2,1923,0,N
ofarrbo01,517,1120,201,549,35,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,980,130,101,NULL,1493,0,N
ottme01,1859,2876,488,1860,89,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,783,146,98,12,2730,0,Y
pruethu01,9,36,5,12,0,1,0,29,48,28,13,816,28,396,357,4.531428571428572,468,0,0,205,15,5,NULL,211,211,N
ricesa01,1514,2987,498,1078,351,143,0,1,1,1,0,31,0,19,12,2.475,18,0,0,291,185,68,NULL,2405,9,Y
perkicy01,329,933,175,409,18,34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1057,111,103,NULL,1171,0,N
ringji01,59,120,23,57,2,1,0,118,149,154,11,2545,104,953,835,4.3,1326,0,0,659,25,30,NULL,391,389,N
rootch01,86,196,46,93,1,0,0,201,160,177,40,3252,187,889,1459,3.785294117647059,1467,0,0,506,15,21,NULL,632,632,N
ruffire01,207,521,98,273,1,1,0,273,225,335,16,4284,254,1541,1987,4.017826086956521,2117,0,0,677,27,51,6,882,624,Y
rommeed01,80,164,23,59,1,3,0,171,119,147,29,2729,138,724,599,3.6223076923076922,1213,0,0,810,32,51,NULL,508,501,N
rowesc01,116,239,36,153,3,2,0,158,101,137,12,2332,132,558,913,3.940625,1075,0,0,421,14,24,3,492,382,N
schacal01,9,10,2,4,0,0,0,14,10,8,2,254,4,61,38,3.9133333333333336,124,0,0,42,4,2,NULL,53,53,N
schumha02,100,181,23,102,0,0,0,158,121,138,7,2424,139,902,906,3.963076923076924,1080,0,0,646,24,34,2,451,391,N
scottja01,67,187,31,73,1,2,0,103,109,115,19,1969,94,493,657,4.613076923076923,904,0,0,399,21,15,NULL,408,356,N
ruelmu01,494,1242,187,534,61,59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1138,117,137,NULL,1467,0,N
rolfere01,942,1394,257,497,44,20,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2275,170,216,4,1175,0,N
sewelri01,81,152,22,59,12,0,0,143,97,137,15,2101,116,748,636,4.256153846153846,983,0,0,445,28,27,4,423,390,N
sherdbi01,96,214,35,86,2,1,0,165,146,159,26,3018,149,661,839,3.6217647058823528,1326,0,0,540,29,25,NULL,549,514,N
sislege01,1284,2812,425,1175,375,127,0,5,6,9,3,91,0,52,63,1.19,36,0,0,1573,274,1472,NULL,2054,24,Y
shockur01,89,167,23,70,1,3,0,187,117,200,25,2709,126,657,983,2.803076923076923,1127,0,0,599,15,22,NULL,412,412,N
seweljo01,1141,2226,436,1055,74,72,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5230,408,776,NULL,1903,0,Y
sewellu01,653,1393,272,696,65,44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1091,151,143,1,1631,0,N
simmoal01,1507,2927,539,1827,88,64,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,169,94,38,3,2215,0,Y
smithea02,225,686,115,355,18,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,502,78,64,NULL,863,0,N
