playerID,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_CG,PI_SV,PI_H,PI_HR,PI_BB,PI_SO,PI_AVG_ERA,PI_R,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,A_YP,A_G_ALL,A_GP,inducted
pedroch01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,36,0,0,0,NULL,NULL,NULL,1,2,0,NULL
peelho01,48,100,15,44,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,6,7,2,NULL,NULL,NULL,5,186,0,NULL
peersja01,10,17,2,6,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,46,4,5,NULL,NULL,NULL,2,18,0,NULL
peetech01,3,10,2,6,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,392,3,0,1,NULL,NULL,NULL,1,23,0,NULL
peffemo01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4,1,0,NULL,NULL,NULL,1,1,0,NULL
pegueca01,29,56,10,37,3,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,2021,4,1,2,NULL,NULL,NULL,5,103,0,NULL
peitzjo01,10,11,2,3,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,231,1,4,1,NULL,NULL,NULL,1,7,0,NULL
pelaeal01,0,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,57,2,0,3,NULL,NULL,NULL,1,3,0,NULL
pellaed01,167,321,42,133,13,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,638,1058,73,228,NULL,NULL,NULL,8,563,0,NULL
peloulo01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,42,0,0,0,NULL,NULL,NULL,1,1,0,NULL
peltzjo01,106,195,25,48,18,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5802,39,68,9,NULL,NULL,NULL,3,230,0,NULL
pembebr01,0,4,0,1,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,96,4,0,4,NULL,NULL,NULL,2,13,0,NULL
penabe01,18,31,4,10,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,1246,121,9,15,NULL,NULL,NULL,6,88,0,NULL
penael01,6,12,3,7,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,264,38,1,8,NULL,NULL,NULL,2,25,0,NULL
penafr01,18,41,3,13,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,1425,18,2,1,NULL,NULL,NULL,5,86,0,NULL
penaro01,174,467,65,154,10,17,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,485,12836,1333,81,284,NULL,NULL,NULL,6,587,0,NULL
penceel01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,1,1,0,NULL
pendlji01,120,240,30,97,11,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,4190,82,23,10,NULL,NULL,NULL,8,444,0,NULL
pennsh01,0,4,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,60,9,3,4,NULL,NULL,NULL,2,9,0,NULL
pepitjo01,606,1315,158,721,41,32,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1295,34749,650,81,785,3,NULL,NULL,12,1397,0,N
peplohe01,1,2,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0,NULL,NULL,NULL,1,6,0,NULL
peplope01,1,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL,NULL,1,2,0,NULL
peppedo01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,0,0,0,NULL,NULL,NULL,1,4,0,NULL
peppera01,109,285,46,170,2,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,22,17,5,NULL,NULL,NULL,5,339,0,NULL
perdoge01,5,8,3,1,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,244,26,1,4,NULL,NULL,NULL,1,11,0,NULL
perezau01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6,0,0,0,NULL,NULL,NULL,2,3,0,NULL
perezda01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,33,0,0,0,NULL,NULL,NULL,1,4,0,NULL
perezeu01,16,36,4,5,8,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,1013,3,4,0,NULL,NULL,NULL,4,73,0,NULL
perezma01,313,771,108,241,11,17,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,814,22121,2566,132,519,NULL,NULL,NULL,10,931,0,NULL
perezmi02,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6,0,0,0,NULL,NULL,NULL,1,2,0,NULL
perezmi03,41,75,21,47,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121,3148,77,5,11,NULL,NULL,NULL,4,154,0,NULL
perezye01,5,2,1,0,4,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16,2,0,0,NULL,NULL,NULL,1,12,0,NULL
perkibr01,127,340,62,157,9,11,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263,7418,168,21,217,NULL,NULL,NULL,7,516,0,NULL
perkica01,9,16,5,8,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,499,0,0,0,NULL,NULL,NULL,1,42,0,NULL
perkicy01,329,933,175,409,18,34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1057,111,103,NULL,NULL,NULL,17,1171,0,N
perlosa01,6,7,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,199,17,1,2,NULL,NULL,NULL,2,12,0,NULL
perrijo01,3,3,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,1,4,0,NULL
perrini01,13,25,4,15,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,1104,117,14,13,NULL,NULL,NULL,1,45,0,NULL
perrybo01,9,15,5,11,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,62,4,12,NULL,NULL,NULL,1,36,0,NULL
perrybo02,35,103,17,30,2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99,2710,3,8,0,NULL,NULL,NULL,2,131,0,NULL
perrych01,1,2,0,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,146,2,0,2,NULL,NULL,NULL,2,18,0,NULL
perrycl01,0,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,153,10,3,1,NULL,NULL,NULL,1,7,0,NULL
perryha01,3,6,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,NULL,NULL,NULL,1,13,0,NULL
perryja01,0,2,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,123,0,0,0,NULL,NULL,NULL,1,4,0,NULL
peskyjo01,867,1455,226,404,53,49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,896,3114,178,594,1,NULL,NULL,10,1270,0,N
peterbi01,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,1,1,0,NULL
peterbo01,11,25,1,9,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,990,57,21,2,NULL,NULL,NULL,2,43,0,NULL
peterbr02,0,2,0,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,102,2,0,1,NULL,NULL,NULL,1,23,0,NULL
peterbu01,8,9,3,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,267,29,2,7,NULL,NULL,NULL,2,13,0,NULL
peterca01,106,269,44,122,4,4,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,6591,41,13,6,NULL,NULL,NULL,8,536,0,NULL
peterch02,1,2,0,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,118,16,1,6,NULL,NULL,NULL,1,7,0,NULL
peterdj01,29,44,9,38,2,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,1507,3,0,2,NULL,NULL,NULL,1,70,0,NULL
peterdu01,3,10,4,6,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,299,0,0,0,NULL,NULL,NULL,2,19,0,NULL
peterha01,17,44,8,21,0,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,1342,36,7,7,NULL,NULL,NULL,4,66,0,NULL
peterjo02,22,80,13,47,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,52,21,3,NULL,NULL,NULL,4,112,0,NULL
peterri01,135,255,34,80,20,24,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,187,5116,8,12,4,NULL,NULL,NULL,5,307,0,NULL
peterru02,123,289,53,117,9,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,836,90,159,NULL,NULL,NULL,10,472,0,NULL
petersh01,32,73,12,28,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,1753,8,4,3,NULL,NULL,NULL,3,125,0,NULL
petoste01,0,2,0,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,NULL,NULL,NULL,2,10,0,NULL
petrori01,653,1352,237,773,10,22,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1484,38746,3750,176,589,2,NULL,NULL,13,1553,0,N
pettepa01,1,0,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,54,6,2,1,NULL,NULL,NULL,1,2,0,NULL
pettijo01,38,70,5,20,10,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91,2812,299,24,49,NULL,NULL,NULL,4,188,0,NULL
peveyma01,2,9,1,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,282,7,1,0,NULL,NULL,NULL,1,13,0,NULL
pezolla01,4,16,0,5,2,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,41,13,2,NULL,NULL,NULL,1,23,0,NULL
pfeilbo01,25,68,12,19,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,1768,132,5,19,NULL,NULL,NULL,2,106,0,NULL
pfistge01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,1,1,0,NULL
pfylmo01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,0,0,0,NULL,NULL,NULL,1,1,0,NULL
phamth01,415,636,113,300,89,26,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,574,15248,27,9,4,NULL,510000,2016,8,732,0,NULL
phelaar01,150,297,38,131,50,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,330,711,83,51,NULL,NULL,NULL,5,402,0,NULL
phelada01,4,8,1,4,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,198,3,2,0,NULL,NULL,NULL,1,8,0,NULL
pheladi01,66,102,14,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2823,271,85,36,NULL,NULL,NULL,2,107,0,NULL
phelpba01,239,657,143,345,9,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,291,69,44,3,NULL,NULL,11,726,0,NULL
phelpco01,12,18,2,11,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,660,62,6,15,NULL,NULL,NULL,4,56,0,NULL
phelped01,186,460,45,205,31,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,375,12219,552,89,55,NULL,NULL,NULL,11,635,0,NULL
phelpne01,6,5,1,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,348,4,7,2,NULL,NULL,NULL,5,12,0,NULL
phillad01,270,463,86,173,82,44,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,519,13982,43,26,5,NULL,NULL,NULL,8,649,0,NULL
phillbi01,562,1130,214,534,39,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,27573,316,342,513,NULL,NULL,NULL,10,1038,0,NULL
phillbu02,348,835,135,356,25,11,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,855,23235,1424,99,135,NULL,NULL,NULL,10,1062,0,NULL
phillda01,789,1700,276,729,101,63,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,509,13610,216,79,117,NULL,NULL,NULL,18,1904,0,NULL
phillda02,39,144,32,59,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,420,38,72,NULL,NULL,NULL,3,170,0,NULL
philldi01,54,136,14,60,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129,3480,109,7,125,NULL,NULL,NULL,4,263,0,NULL
philled01,82,236,54,126,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,129,23,23,NULL,NULL,NULL,6,312,0,NULL
phillky01,10,18,6,12,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,630,14,4,1,NULL,NULL,NULL,2,41,0,NULL
phillma01,73,197,31,53,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5199,689,123,48,NULL,NULL,NULL,3,198,0,NULL
phillmi01,166,412,46,145,12,12,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,426,12456,1401,99,241,NULL,NULL,NULL,11,712,0,NULL
phillpa01,27,58,10,26,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,1587,32,4,8,NULL,NULL,NULL,7,91,0,NULL
phippde01,4,3,1,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,54,0,0,0,NULL,NULL,NULL,1,8,0,NULL
piccini01,7,12,6,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,38,10,2,NULL,NULL,NULL,1,36,0,NULL
picinva01,298,743,166,298,31,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,733,124,70,NULL,NULL,NULL,18,1038,0,NULL
pickch01,115,333,39,86,64,34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,968,114,124,NULL,NULL,NULL,6,366,0,NULL
picked01,25,34,5,17,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,73,13,9,NULL,NULL,NULL,3,66,0,NULL
pickeda01,3,12,1,3,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,276,1,1,0,NULL,NULL,NULL,1,14,0,NULL
pickejo01,115,189,16,88,21,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4758,437,103,59,NULL,NULL,NULL,3,189,0,NULL
pickeol01,500,910,96,287,194,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,359,22389,109,95,31,NULL,NULL,NULL,8,888,0,NULL
pickeur01,95,205,41,92,6,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,411,38,34,NULL,NULL,NULL,2,235,0,NULL
pickuty01,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,1,1,0,NULL
piercan01,1,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,54,3,3,0,NULL,NULL,NULL,1,2,0,NULL
piercgr01,23,59,4,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2058,143,87,23,NULL,NULL,NULL,3,84,0,NULL
piercja01,20,42,6,22,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,1381,32,14,40,NULL,NULL,NULL,3,70,0,NULL
piercma01,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,57,2,2,0,NULL,NULL,NULL,1,2,0,NULL
piersdi01,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,84,6,7,1,NULL,NULL,NULL,1,3,0,NULL
piersji01,811,1604,256,591,115,57,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1302,34887,172,49,34,2,NULL,NULL,17,1734,0,NULL
pietto01,352,717,132,312,80,16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1952,131,301,NULL,NULL,NULL,8,744,0,NULL
piezsa01,9,3,0,3,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,1,37,0,NULL
pignajo01,81,161,25,62,8,4,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,5669,105,15,22,NULL,NULL,NULL,6,307,0,NULL
pikeja01,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24,0,1,0,NULL,NULL,NULL,1,1,0,NULL
pikeje01,4,7,1,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,NULL,NULL,NULL,1,16,0,NULL
pikeli01,434,638,120,332,50,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135,11574,339,257,40,NULL,NULL,NULL,10,424,0,N
pilaral01,205,413,66,143,41,18,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,381,11102,40,13,5,NULL,NULL,NULL,6,668,0,NULL
pindech01,166,303,71,155,3,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,305,8361,289,23,49,NULL,NULL,NULL,6,442,0,NULL
pinelba01,327,723,101,298,71,80,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1702,158,131,NULL,NULL,NULL,8,775,0,NULL
pinielo01,651,1705,305,766,32,41,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1319,34579,106,52,16,1,NULL,NULL,18,1747,0,N
pinsova01,1365,2757,485,1169,305,122,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2336,62384,173,101,33,2,NULL,NULL,18,2470,0,N
pippwa01,974,1941,311,998,125,60,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1152,168,1290,NULL,NULL,NULL,15,1872,0,N
pirieji01,1,3,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,114,9,11,1,NULL,NULL,NULL,1,5,0,NULL
piscost01,310,619,138,340,21,12,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,629,16651,23,11,9,NULL,512500,2016,7,684,0,NULL
pisonji01,26,40,3,20,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,1538,8,4,2,NULL,NULL,NULL,5,103,0,NULL
pitkoal01,2,7,1,3,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,NULL,NULL,NULL,2,11,0,NULL
pitleja01,40,89,8,23,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,279,22,46,NULL,NULL,NULL,2,111,0,NULL
pittach01,16,21,3,7,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,777,61,7,16,NULL,NULL,NULL,3,53,0,NULL
pittipi01,118,252,32,83,27,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,695,68,113,NULL,NULL,NULL,7,375,0,NULL
pittmjo01,29,75,7,16,13,8,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,1919,202,10,33,NULL,NULL,NULL,3,139,0,NULL
pittsga01,5,11,4,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,381,34,5,4,NULL,NULL,NULL,2,28,0,NULL
pitzhe01,43,47,0,9,39,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2283,146,57,13,NULL,NULL,NULL,1,90,0,NULL
plarsdo01,0,1,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,69,0,0,0,NULL,NULL,NULL,1,8,0,NULL
plaskel01,3,7,0,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,201,3,0,0,NULL,NULL,NULL,2,17,0,NULL
plattal01,1,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,2,0,NULL,NULL,NULL,1,9,0,NULL
plattwh01,117,256,41,147,2,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,15,21,4,NULL,NULL,NULL,5,333,0,NULL
plessra01,4,23,3,9,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,447,20,0,20,NULL,NULL,NULL,1,48,0,NULL
plewshe01,125,266,42,82,3,9,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,224,6149,589,47,130,NULL,NULL,NULL,4,346,0,NULL
plockwa01,2,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24,0,1,0,NULL,NULL,NULL,1,2,0,NULL
plummbi01,72,168,37,82,4,3,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,249,7102,98,24,17,NULL,NULL,NULL,10,367,0,NULL
pocorbi01,132,374,71,172,6,8,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,363,9727,251,42,25,1,NULL,NULL,10,596,0,NULL
poeppmi01,0,5,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,297,1,1,0,NULL,NULL,NULL,1,14,0,NULL
pofahji01,65,168,33,70,7,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,576,49,126,NULL,NULL,NULL,3,225,0,NULL
poffjo01,9,19,2,8,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,344,0,2,0,NULL,NULL,NULL,2,31,0,NULL
pointaa01,11,21,5,15,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,802,5,2,1,NULL,NULL,NULL,3,40,0,NULL
polanhu01,8,39,10,19,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,13,9,2,NULL,NULL,NULL,5,83,0,NULL
polanjo01,351,684,147,343,44,26,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,596,15718,1505,89,303,1,NULL,NULL,8,648,0,NULL
polhema01,6,18,1,8,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,495,8,10,0,NULL,NULL,NULL,1,20,0,NULL
pollyni01,2,5,0,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,15,3,0,NULL,NULL,NULL,2,14,0,NULL
ponceca01,4,10,2,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,324,3,0,7,NULL,NULL,NULL,1,21,0,NULL
pondra01,0,1,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,27,0,1,0,NULL,NULL,NULL,1,1,0,NULL
pooleji01,118,271,54,140,9,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,137,33,187,NULL,NULL,NULL,3,284,0,NULL
poolha01,46,129,28,61,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,9,11,1,NULL,NULL,NULL,2,127,0,NULL
popeda01,75,146,19,73,7,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117,3248,5,3,1,NULL,NULL,NULL,4,230,0,NULL
popovpa01,176,403,42,134,4,10,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,393,11265,1295,46,275,NULL,NULL,NULL,11,682,0,NULL
popplge01,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,21,1,1,0,NULL,NULL,NULL,1,1,0,NULL
poqueto01,127,329,62,136,13,13,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,296,7956,15,21,3,NULL,NULL,NULL,7,452,0,NULL
portebo02,3,7,1,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,81,0,0,1,NULL,NULL,NULL,2,41,0,NULL
